600,1,30,601
601,1,30,602
602,0,-6,4502
500,1,30,501
501,1,30,502
502,0,-6,4402
400,1,30,401
401,1,30,402
402,0,-6,4302
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,0,-6,4203
200,1,30,201
201,0,-6,4101
1100,0,-5,4000
900,1,30,901
901,1,30,902
902,1,-500,3902
900,0,-6,4800
2800,0,-6,4700
700,0,-6,4600
2600,0,-6,4500
1500,0,-6,4400
1400,0,-6,4300
2300,0,-6,4200
200,1,30,201
201,1,30,202
202,0,-6,4102
2100,1,-500,3100
100,1,30,101
101,1,-500,3101
100,1,30,101
101,1,30,102
102,0,-5,4002
1900,0,-6,4800
1800,1,30,1801
1801,1,30,1802
1802,1,30,1803
1803,1,30,1804
1804,1,30,1805
1805,0,-6,4705
700,0,-6,4600
1600,0,-6,4500
500,0,-6,4400
400,1,30,401
401,0,-6,4301
300,0,-6,4200
200,0,-6,4100
1100,1,30,1101
1101,0,-5,4001
2900,0,-6,4800
800,0,-6,4700
700,1,30,701
701,1,30,702
702,0,-6,4602
600,1,30,601
601,0,-6,4501
2500,0,-6,4400
2400,0,-6,4300
300,1,30,301
301,0,-6,4201
2200,1,30,2201
2201,0,-6,4101
2100,0,-5,4000
2900,0,-6,4800
2800,0,-6,4700
700,0,-6,4600
1600,0,-6,4500
1500,1,30,1501
1501,1,-500,3501
500,0,-6,4400
2400,0,-6,4300
300,0,-6,4200
200,1,30,201
201,0,-6,4101
1100,1,30,1101
1101,1,30,1102
1102,0,-5,4002
1900,1,30,1901
1901,0,-6,4801
2800,1,30,2801
2801,0,-6,4701
1700,1,30,1701
1701,1,-500,3701
2700,1,30,2701
2701,0,-6,4601
600,0,-6,4500
1500,1,30,1501
1501,1,30,1502
1502,0,-6,4402
2400,1,30,2401
2401,0,-6,4301
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,1,30,2304
2304,1,30,2305
2305,0,-6,4205
1200,0,-6,4100
100,0,-5,4000
1900,0,-6,4800
800,0,-6,4700
2700,1,30,2701
2701,0,-6,4601
1600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,0,-6,4402
2400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
100,0,-5,4000
1900,1,30,1901
1901,0,-6,4801
1800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
500,0,-6,4400
400,0,-6,4300
1300,1,30,1301
1301,0,-6,4201
2200,1,30,2201
2201,0,-6,4101
100,0,-5,4000
1900,0,-6,4800
1800,0,-6,4700
2700,0,-6,4600
600,1,30,601
601,1,30,602
602,0,-6,4502
1500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
1200,0,-6,4100
100,1,30,101
101,1,30,102
102,0,-5,4002
2900,0,-6,4800
2800,0,-6,4700
2700,1,30,2701
2701,0,-6,4601
2600,1,30,2601
2601,1,30,2602
2602,1,30,2603
2603,1,30,2604
2604,0,-6,4504
500,1,30,501
501,0,-6,4401
400,0,-6,4300
300,1,-500,3300
1300,0,-6,4200
1200,0,-6,4100
100,0,-5,4000
1900,0,-6,4800
800,0,-6,4700
1700,0,-6,4600
600,0,-6,4500
2500,1,30,2501
2501,0,-6,4401
400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
2100,1,30,2101
2101,0,-5,4001
1900,0,-6,4800
800,0,-6,4700
2700,1,30,2701
2701,1,30,2702
2702,1,30,2703
2703,0,-6,4603
1600,0,-6,4500
500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
200,1,30,201
201,0,-6,4101
100,0,-5,4000
2900,0,-6,4800
2800,0,-6,4700
2700,1,30,2701
2701,1,30,2702
2702,0,-6,4602
600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,0,-6,4402
400,0,-6,4300
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,0,-6,4203
200,1,30,201
201,1,30,202
202,0,-6,4102
100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
700,1,-500,3700
700,1,-500,3700
700,1,30,701
701,0,-6,4601
600,1,30,601
601,1,30,602
602,1,30,603
603,1,30,604
604,1,30,605
605,0,-6,4505
2500,1,30,2501
2501,1,30,2502
2502,1,30,2503
2503,1,-500,3503
500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,1,30,2403
2403,0,-6,4303
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,1,30,2304
2304,0,-6,4204
200,1,30,201
201,0,-6,4101
1100,1,30,1101
1101,0,-5,4001
1900,0,-6,4800
1800,0,-6,4700
700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
2500,0,-6,4400
400,1,30,401
401,0,-6,4301
2300,0,-6,4200
200,1,30,201
201,1,30,202
202,1,30,203
203,1,-500,3203
1200,1,30,1201
1201,0,-6,4101
100,0,-5,4000
2900,0,-6,4800
800,0,-6,4700
2700,1,-500,3700
2700,1,30,2701
2701,0,-6,4601
2600,0,-6,4500
500,1,-500,3500
500,0,-6,4400
1400,1,30,1401
1401,0,-6,4301
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,1,30,2304
2304,0,-6,4204
200,0,-6,4100
2100,1,30,2101
2101,0,-5,4001
2900,1,30,2901
2901,0,-6,4801
800,0,-6,4700
2700,0,-6,4600
1600,1,30,1601
1601,0,-6,4501
2500,1,30,2501
2501,1,30,2502
2502,1,30,2503
2503,1,30,2504
2504,1,-500,3504
2500,1,30,2501
2501,0,-6,4401
2400,1,30,2401
2401,1,30,2402
2402,1,30,2403
2403,1,30,2404
2404,1,30,2405
2405,1,30,2406
2406,1,30,2407
2407,1,-500,3407
1400,0,-6,4300
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,0,-6,4203
200,0,-6,4100
100,0,-5,4000
900,1,30,901
901,1,30,902
902,1,30,903
903,1,30,904
904,0,-6,4804
800,0,-6,4700
2700,1,30,2701
2701,0,-6,4601
600,0,-6,4500
500,1,30,501
501,1,30,502
502,0,-6,4402
2400,1,30,2401
2401,0,-6,4301
2300,1,30,2301
2301,0,-6,4201
2200,0,-6,4100
100,0,-5,4000
900,1,30,901
901,0,-6,4801
1800,1,30,1801
1801,0,-6,4701
700,1,30,701
701,0,-6,4601
600,0,-6,4500
500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
2200,1,30,2201
2201,1,30,2202
2202,0,-6,4102
2100,1,-500,3100
1100,0,-5,4000
1900,0,-6,4800
1800,1,-500,3800
2800,1,-500,3800
800,1,30,801
801,0,-6,4701
700,1,-500,3700
700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
500,1,30,501
501,1,30,502
502,0,-6,4402
1400,0,-6,4300
1300,0,-6,4200
1200,0,-6,4100
2100,1,30,2101
2101,0,-5,4001
900,0,-6,4800
800,0,-6,4700
1700,0,-6,4600
2600,0,-6,4500
1500,1,30,1501
1501,0,-6,4401
400,1,30,401
401,0,-6,4301
300,0,-6,4200
200,0,-6,4100
1100,1,30,1101
1101,1,-500,3101
1100,1,30,1101
1101,0,-5,4001
900,1,30,901
901,0,-6,4801
800,1,30,801
801,0,-6,4701
700,1,-500,3700
1700,1,30,1701
1701,0,-6,4601
600,1,30,601
601,1,30,602
602,0,-6,4502
500,1,30,501
501,0,-6,4401
400,1,-500,3400
1400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
1100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,1,30,2903
2903,0,-6,4803
1800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
500,1,30,501
501,0,-6,4401
2400,1,30,2401
2401,0,-6,4301
300,1,30,301
301,0,-6,4201
1200,1,30,1201
1201,1,-500,3201
200,0,-6,4100
2100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
1700,1,30,1701
1701,0,-6,4601
600,1,30,601
601,0,-6,4501
500,0,-6,4400
400,1,30,401
401,1,30,402
402,0,-6,4302
300,1,30,301
301,0,-6,4201
2200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
2800,1,30,2801
2801,1,-500,3801
2800,1,30,2801
2801,0,-6,4701
2700,1,-500,3700
2700,1,30,2701
2701,1,30,2702
2702,1,30,2703
2703,1,30,2704
2704,1,30,2705
2705,1,30,2706
2706,1,30,2707
2707,1,30,2708
2708,0,-6,4608
2600,0,-6,4500
500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
1200,1,30,1201
1201,0,-6,4101
2100,0,-5,4000
900,1,30,901
901,0,-6,4801
800,0,-6,4700
700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
500,0,-6,4400
2400,0,-6,4300
300,1,30,301
301,0,-6,4201
1200,0,-6,4100
100,1,30,101
101,1,30,102
102,1,-500,3102
100,1,-500,3100
2100,1,-500,3100
100,0,-5,4000
900,0,-6,4800
2800,0,-6,4700
700,0,-6,4600
2600,0,-6,4500
2500,0,-6,4400
400,0,-6,4300
300,1,-500,3300
2300,1,30,2301
2301,1,-500,3301
300,0,-6,4200
200,0,-6,4100
1100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,1,30,2903
2903,1,-500,3903
900,0,-6,4800
1800,0,-6,4700
1700,0,-6,4600
2600,1,30,2601
2601,1,30,2602
2602,1,30,2603
2603,1,30,2604
2604,0,-6,4504
500,0,-6,4400
400,1,30,401
401,0,-6,4301
300,0,-6,4200
1200,1,30,1201
1201,0,-6,4101
100,0,-5,4000
1900,1,30,1901
1901,0,-6,4801
2800,0,-6,4700
2700,1,30,2701
2701,0,-6,4601
600,1,30,601
601,0,-6,4501
500,0,-6,4400
400,0,-6,4300
300,1,30,301
301,1,30,302
302,0,-6,4202
200,0,-6,4100
100,1,30,101
101,0,-5,4001
900,0,-6,4800
2800,0,-6,4700
2700,0,-6,4600
2600,0,-6,4500
1500,1,30,1501
1501,0,-6,4401
400,0,-6,4300
2300,0,-6,4200
2200,1,30,2201
2201,0,-6,4101
100,1,30,101
101,1,30,102
102,1,30,103
103,0,-5,4003
900,0,-6,4800
1800,1,30,1801
1801,0,-6,4701
700,0,-6,4600
1600,0,-6,4500
1500,1,30,1501
1501,0,-6,4401
400,1,30,401
401,0,-6,4301
300,0,-6,4200
200,0,-6,4100
2100,0,-5,4000
900,1,30,901
901,0,-6,4801
800,0,-6,4700
1700,0,-6,4600
600,0,-6,4500
1500,0,-6,4400
2400,0,-6,4300
300,0,-6,4200
1200,0,-6,4100
1100,1,30,1101
1101,0,-5,4001
2900,0,-6,4800
1800,0,-6,4700
700,0,-6,4600
1600,0,-6,4500
1500,0,-6,4400
1400,0,-6,4300
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,1,30,2304
2304,0,-6,4204
1200,0,-6,4100
2100,1,30,2101
2101,0,-5,4001
900,0,-6,4800
800,0,-6,4700
1700,0,-6,4600
1600,0,-6,4500
2500,0,-6,4400
2400,0,-6,4300
300,1,30,301
301,1,30,302
302,0,-6,4202
2200,1,30,2201
2201,1,30,2202
2202,1,-500,3202
2200,1,30,2201
2201,0,-6,4101
2100,0,-5,4000
2900,0,-6,4800
1800,0,-6,4700
700,0,-6,4600
600,1,30,601
601,1,-500,3601
1600,1,30,1601
1601,0,-6,4501
1500,1,30,1501
1501,0,-6,4401
2400,1,30,2401
2401,0,-6,4301
300,0,-6,4200
200,0,-6,4100
2100,0,-5,4000
1900,0,-6,4800
800,1,30,801
801,0,-6,4701
700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
500,0,-6,4400
400,1,30,401
401,0,-6,4301
300,1,30,301
301,0,-6,4201
2200,0,-6,4100
2100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
1700,0,-6,4600
2600,1,30,2601
2601,1,30,2602
2602,1,30,2603
2603,1,30,2604
2604,1,30,2605
2605,0,-6,4505
500,1,-500,3500
2500,0,-6,4400
2400,0,-6,4300
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,1,30,2304
2304,1,-500,3304
1300,0,-6,4200
2200,1,30,2201
2201,1,30,2202
2202,0,-6,4102
1100,0,-5,4000
2900,1,-500,3900
2900,1,30,2901
2901,1,30,2902
2902,0,-6,4802
800,1,30,801
801,0,-6,4701
700,0,-6,4600
2600,0,-6,4500
500,1,30,501
501,0,-6,4401
400,0,-6,4300
1300,0,-6,4200
2200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
700,1,30,701
701,1,-500,3701
700,0,-6,4600
600,1,30,601
601,0,-6,4501
500,0,-6,4400
400,0,-6,4300
1300,0,-6,4200
1200,1,30,1201
1201,0,-6,4101
1100,1,30,1101
1101,0,-5,4001
1900,1,30,1901
1901,0,-6,4801
2800,1,-500,3800
800,0,-6,4700
1700,0,-6,4600
600,1,30,601
601,0,-6,4501
500,0,-6,4400
400,1,30,401
401,0,-6,4301
300,1,30,301
301,0,-6,4201
1200,0,-6,4100
100,1,30,101
101,1,30,102
102,0,-5,4002
900,0,-6,4800
800,1,30,801
801,0,-6,4701
2700,1,30,2701
2701,1,30,2702
2702,0,-6,4602
600,0,-6,4500
1500,0,-6,4400
400,0,-6,4300
1300,0,-6,4200
2200,1,30,2201
2201,0,-6,4101
100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
1700,0,-6,4600
2600,1,30,2601
2601,1,30,2602
2602,1,30,2603
2603,1,30,2604
2604,0,-6,4504
2500,0,-6,4400
1400,0,-6,4300
1300,1,30,1301
1301,0,-6,4201
200,0,-6,4100
2100,0,-5,4000
900,0,-6,4800
2800,1,30,2801
2801,1,30,2802
2802,0,-6,4702
1700,0,-6,4600
2600,0,-6,4500
500,0,-6,4400
1400,1,30,1401
1401,0,-6,4301
2300,1,30,2301
2301,0,-6,4201
200,0,-6,4100
100,1,30,101
101,1,-500,3101
1100,0,-5,4000
900,0,-6,4800
2800,0,-6,4700
2700,1,30,2701
2701,0,-6,4601
600,0,-6,4500
500,0,-6,4400
400,1,30,401
401,1,30,402
402,1,30,403
403,0,-6,4303
300,0,-6,4200
200,0,-6,4100
100,0,-5,4000
900,1,30,901
901,1,30,902
902,0,-6,4802
800,0,-6,4700
1700,1,30,1701
1701,0,-6,4601
600,0,-6,4500
2500,0,-6,4400
1400,0,-6,4300
300,1,30,301
301,1,30,302
302,0,-6,4202
200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
800,1,-500,3800
2800,0,-6,4700
2700,0,-6,4600
600,1,30,601
601,1,30,602
602,1,30,603
603,0,-6,4503
1500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
2100,1,30,2101
2101,0,-5,4001
900,0,-6,4800
1800,0,-6,4700
1700,0,-6,4600
600,1,30,601
601,0,-6,4501
2500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,1,30,2403
2403,0,-6,4303
300,1,30,301
301,1,30,302
302,0,-6,4202
2200,0,-6,4100
100,1,30,101
101,1,30,102
102,0,-5,4002
2900,1,30,2901
2901,0,-6,4801
800,0,-6,4700
700,0,-6,4600
600,1,30,601
601,0,-6,4501
1500,0,-6,4400
400,1,-500,3400
400,0,-6,4300
2300,0,-6,4200
2200,1,30,2201
2201,0,-6,4101
100,0,-5,4000
1900,0,-6,4800
800,0,-6,4700
700,0,-6,4600
600,1,30,601
601,1,30,602
602,0,-6,4502
2500,0,-6,4400
400,1,30,401
401,0,-6,4301
300,0,-6,4200
200,0,-6,4100
2100,0,-5,4000
900,0,-6,4800
2800,1,30,2801
2801,1,30,2802
2802,0,-6,4702
2700,1,30,2701
2701,1,30,2702
2702,1,30,2703
2703,0,-6,4603
2600,1,30,2601
2601,0,-6,4501
500,0,-6,4400
2400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
2100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,0,-6,4802
800,0,-6,4700
1700,0,-6,4600
600,1,30,601
601,0,-6,4501
2500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,1,30,2403
2403,1,30,2404
2404,1,30,2405
2405,1,30,2406
2406,1,30,2407
2407,1,-500,3407
400,0,-6,4300
300,0,-6,4200
1200,1,30,1201
1201,1,30,1202
1202,0,-6,4102
100,1,-500,3100
100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,0,-6,4802
2800,0,-6,4700
700,0,-6,4600
2600,1,30,2601
2601,1,30,2602
2602,1,30,2603
2603,0,-6,4503
1500,0,-6,4400
1400,0,-6,4300
2300,0,-6,4200
2200,0,-6,4100
1100,0,-5,4000
900,0,-6,4800
1800,0,-6,4700
700,1,30,701
701,0,-6,4601
600,0,-6,4500
2500,0,-6,4400
400,1,30,401
401,0,-6,4301
1300,0,-6,4200
200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
2800,0,-6,4700
2700,0,-6,4600
1600,0,-6,4500
2500,0,-6,4400
400,0,-6,4300
300,1,-500,3300
2300,1,30,2301
2301,0,-6,4201
200,0,-6,4100
2100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,1,30,2903
2903,0,-6,4803
1800,0,-6,4700
2700,1,30,2701
2701,1,30,2702
2702,0,-6,4602
600,0,-6,4500
500,1,-500,3500
2500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,1,30,2403
2403,0,-6,4303
1300,0,-6,4200
1200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
1800,0,-6,4700
700,1,30,701
701,1,30,702
702,1,-500,3702
2700,1,30,2701
2701,1,30,2702
2702,1,30,2703
2703,1,30,2704
2704,0,-6,4604
600,1,30,601
601,0,-6,4501
2500,0,-6,4400
400,1,-500,3400
1400,0,-6,4300
1300,1,30,1301
1301,1,30,1302
1302,1,30,1303
1303,1,30,1304
1304,0,-6,4204
200,0,-6,4100
1100,0,-5,4000
900,0,-6,4800
1800,1,30,1801
1801,0,-6,4701
700,1,30,701
701,1,30,702
702,1,30,703
703,1,30,704
704,0,-6,4604
600,0,-6,4500
1500,1,30,1501
1501,0,-6,4401
400,1,30,401
401,1,30,402
402,0,-6,4302
300,0,-6,4200
1200,0,-6,4100
1100,0,-5,4000
2900,0,-6,4800
800,0,-6,4700
700,0,-6,4600
600,1,30,601
601,0,-6,4501
500,1,30,501
501,1,30,502
502,0,-6,4402
2400,0,-6,4300
1300,1,30,1301
1301,0,-6,4201
2200,1,-500,3200
200,0,-6,4100
1100,1,30,1101
1101,0,-5,4001
900,0,-6,4800
800,0,-6,4700
1700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
2500,1,30,2501
2501,1,30,2502
2502,1,30,2503
2503,1,30,2504
2504,0,-6,4404
1400,0,-6,4300
300,1,30,301
301,1,-500,3301
300,0,-6,4200
1200,0,-6,4100
2100,1,30,2101
2101,1,30,2102
2102,0,-5,4002
900,1,30,901
901,0,-6,4801
800,0,-6,4700
700,0,-6,4600
1600,1,30,1601
1601,0,-6,4501
1500,1,30,1501
1501,0,-6,4401
400,0,-6,4300
300,0,-6,4200
2200,1,30,2201
2201,1,-500,3201
200,0,-6,4100
2100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,0,-6,4802
1800,0,-6,4700
700,0,-6,4600
2600,0,-6,4500
2500,1,30,2501
2501,0,-6,4401
1400,1,30,1401
1401,1,30,1402
1402,0,-6,4302
300,1,30,301
301,0,-6,4201
200,0,-6,4100
1100,1,30,1101
1101,0,-5,4001
1900,0,-6,4800
2800,0,-6,4700
700,0,-6,4600
600,1,30,601
601,0,-6,4501
500,0,-6,4400
2400,1,30,2401
2401,0,-6,4301
2300,1,-500,3300
2300,1,30,2301
2301,0,-6,4201
200,1,-500,3200
1200,0,-6,4100
2100,1,30,2101
2101,1,30,2102
2102,0,-5,4002
900,1,30,901
901,0,-6,4801
800,0,-6,4700
2700,1,30,2701
2701,0,-6,4601
600,0,-6,4500
2500,0,-6,4400
400,1,30,401
401,0,-6,4301
300,0,-6,4200
2200,1,30,2201
2201,1,30,2202
2202,0,-6,4102
100,0,-5,4000
900,1,30,901
901,1,30,902
902,0,-6,4802
1800,1,30,1801
1801,0,-6,4701
700,0,-6,4600
1600,0,-6,4500
500,0,-6,4400
400,1,-500,3400
2400,1,30,2401
2401,1,30,2402
2402,1,30,2403
2403,1,30,2404
2404,0,-6,4304
300,0,-6,4200
1200,1,30,1201
1201,0,-6,4101
2100,1,30,2101
2101,0,-5,4001
2900,1,30,2901
2901,1,30,2902
2902,0,-6,4802
2800,1,30,2801
2801,1,30,2802
2802,0,-6,4702
2700,1,30,2701
2701,1,30,2702
2702,0,-6,4602
600,0,-6,4500
500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,1,30,2403
2403,0,-6,4303
300,1,30,301
301,1,-500,3301
300,0,-6,4200
2200,1,30,2201
2201,1,30,2202
2202,0,-6,4102
1100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
700,1,30,701
701,0,-6,4601
1600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,1,30,2503
2503,1,30,2504
2504,1,30,2505
2505,0,-6,4405
400,1,30,401
401,1,-500,3401
400,0,-6,4300
2300,1,30,2301
2301,0,-6,4201
2200,0,-6,4100
100,0,-5,4000
1900,0,-6,4800
800,1,30,801
801,1,30,802
802,0,-6,4702
700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
2500,0,-6,4400
400,1,-500,3400
400,1,30,401
401,0,-6,4301
1300,0,-6,4200
2200,1,30,2201
2201,0,-6,4101
2100,0,-5,4000
900,0,-6,4800
1800,0,-6,4700
1700,0,-6,4600
600,0,-6,4500
2500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,0,-6,4302
300,1,30,301
301,1,30,302
302,0,-6,4202
200,1,30,201
201,0,-6,4101
100,1,30,101
101,0,-5,4001
900,0,-6,4800
800,1,30,801
801,0,-6,4701
700,0,-6,4600
600,0,-6,4500
2500,0,-6,4400
1400,0,-6,4300
300,1,30,301
301,1,30,302
302,1,30,303
303,1,-500,3303
1300,1,30,1301
1301,1,30,1302
1302,0,-6,4202
200,1,30,201
201,1,30,202
202,1,30,203
203,0,-6,4103
100,0,-5,4000
900,1,30,901
901,0,-6,4801
800,1,-500,3800
800,0,-6,4700
2700,1,30,2701
2701,1,30,2702
2702,0,-6,4602
2600,1,30,2601
2601,1,30,2602
2602,0,-6,4502
2500,1,30,2501
2501,1,30,2502
2502,0,-6,4402
1400,1,30,1401
1401,1,30,1402
1402,1,30,1403
1403,1,30,1404
1404,1,30,1405
1405,1,30,1406
1406,0,-6,4306
2300,1,-500,3300
2300,1,30,2301
2301,0,-6,4201
200,0,-6,4100
2100,0,-5,4000
1900,0,-6,4800
800,0,-6,4700
2700,1,-500,3700
1700,1,30,1701
1701,0,-6,4601
2600,1,30,2601
2601,0,-6,4501
500,1,30,501
501,1,30,502
502,0,-6,4402
400,0,-6,4300
1300,0,-6,4200
2200,1,30,2201
2201,1,30,2202
2202,1,30,2203
2203,1,30,2204
2204,1,30,2205
2205,0,-6,4105
100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
500,0,-6,4400
1400,0,-6,4300
300,0,-6,4200
1200,0,-6,4100
2100,1,30,2101
2101,0,-5,4001
900,0,-6,4800
800,1,30,801
801,0,-6,4701
1700,0,-6,4600
600,0,-6,4500
2500,0,-6,4400
1400,1,30,1401
1401,1,30,1402
1402,1,30,1403
1403,1,30,1404
1404,0,-6,4304
2300,1,30,2301
2301,0,-6,4201
2200,0,-6,4100
1100,0,-5,4000
900,0,-6,4800
1800,0,-6,4700
2700,0,-6,4600
600,0,-6,4500
1500,0,-6,4400
400,0,-6,4300
1300,0,-6,4200
2200,1,30,2201
2201,1,30,2202
2202,1,30,2203
2203,0,-6,4103
1100,0,-5,4000
900,1,30,901
901,1,-500,3901
900,1,30,901
901,0,-6,4801
1800,0,-6,4700
700,1,30,701
701,0,-6,4601
600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,1,30,2503
2503,0,-6,4403
400,0,-6,4300
2300,0,-6,4200
1200,1,30,1201
1201,0,-6,4101
2100,0,-5,4000
1900,1,30,1901
1901,0,-6,4801
1800,0,-6,4700
2700,1,30,2701
2701,1,-500,3701
700,0,-6,4600
600,0,-6,4500
500,0,-6,4400
400,1,30,401
401,0,-6,4301
1300,0,-6,4200
200,0,-6,4100
100,0,-5,4000
2900,0,-6,4800
2800,0,-6,4700
700,0,-6,4600
2600,1,30,2601
2601,1,30,2602
2602,0,-6,4502
2500,0,-6,4400
1400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
2100,1,-500,3100
100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,0,-6,4802
2800,0,-6,4700
700,0,-6,4600
1600,0,-6,4500
500,1,30,501
501,1,30,502
502,0,-6,4402
400,1,30,401
401,1,30,402
402,0,-6,4302
300,0,-6,4200
2200,0,-6,4100
2100,1,-500,3100
100,1,30,101
101,0,-5,4001
2900,0,-6,4800
1800,0,-6,4700
700,1,30,701
701,0,-6,4601
2600,0,-6,4500
1500,1,30,1501
1501,1,30,1502
1502,1,30,1503
1503,0,-6,4403
2400,1,30,2401
2401,0,-6,4301
2300,0,-6,4200
200,1,-500,3200
2200,0,-6,4100
100,1,30,101
101,0,-5,4001
2900,0,-6,4800
1800,1,30,1801
1801,0,-6,4701
2700,1,30,2701
2701,1,30,2702
2702,1,-500,3702
1700,1,30,1701
1701,0,-6,4601
2600,0,-6,4500
1500,0,-6,4400
400,1,30,401
401,0,-6,4301
300,0,-6,4200
200,1,30,201
201,0,-6,4101
100,0,-5,4000
2900,0,-6,4800
800,1,30,801
801,0,-6,4701
700,1,30,701
701,0,-6,4601
600,0,-6,4500
2500,1,30,2501
2501,0,-6,4401
400,1,30,401
401,0,-6,4301
300,0,-6,4200
1200,1,30,1201
1201,0,-6,4101
100,0,-5,4000
2900,0,-6,4800
800,0,-6,4700
2700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
500,0,-6,4400
2400,1,30,2401
2401,0,-6,4301
300,0,-6,4200
200,0,-6,4100
100,1,30,101
101,0,-5,4001
900,0,-6,4800
2800,1,30,2801
2801,0,-6,4701
700,0,-6,4600
600,1,30,601
601,0,-6,4501
500,0,-6,4400
400,0,-6,4300
2300,0,-6,4200
200,0,-6,4100
2100,0,-5,4000
900,0,-6,4800
800,1,30,801
801,1,30,802
802,0,-6,4702
700,0,-6,4600
1600,0,-6,4500
2500,1,30,2501
2501,0,-6,4401
1400,0,-6,4300
2300,1,30,2301
2301,1,30,2302
2302,0,-6,4202
200,0,-6,4100
100,0,-5,4000
900,1,30,901
901,0,-6,4801
2800,0,-6,4700
2700,1,30,2701
2701,0,-6,4601
2600,0,-6,4500
2500,1,30,2501
2501,0,-6,4401
1400,0,-6,4300
300,0,-6,4200
200,1,-500,3200
1200,0,-6,4100
100,0,-5,4000
1900,0,-6,4800
2800,0,-6,4700
2700,0,-6,4600
600,0,-6,4500
500,0,-6,4400
1400,1,30,1401
1401,0,-6,4301
300,0,-6,4200
200,0,-6,4100
2100,0,-5,4000
1900,1,30,1901
1901,0,-6,4801
2800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
500,1,30,501
501,0,-6,4401
400,0,-6,4300
1300,0,-6,4200
200,1,-500,3200
200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
1500,0,-6,4400
2400,0,-6,4300
1300,0,-6,4200
200,1,30,201
201,0,-6,4101
2100,1,30,2101
2101,1,30,2102
2102,0,-5,4002
900,0,-6,4800
800,0,-6,4700
2700,1,30,2701
2701,1,30,2702
2702,1,30,2703
2703,0,-6,4603
600,1,30,601
601,1,30,602
602,0,-6,4502
2500,1,30,2501
2501,1,30,2502
2502,1,30,2503
2503,1,30,2504
2504,1,30,2505
2505,1,30,2506
2506,0,-6,4406
1400,0,-6,4300
300,1,30,301
301,0,-6,4201
1200,1,30,1201
1201,0,-6,4101
